,viewed
23095,0
23096,0
23098,0
23100,1
23103,0
23104,0
23106,1
23109,0
23110,1
23112,0
23114,1
23117,1
23120,1
23123,0
23124,0
23125,0
23126,0
23127,1
23129,0
23130,0
23132,0
23133,1
23136,0
23137,0
23138,0
23139,0
23141,0
23143,0
23144,0
23145,0
23147,1
23150,0
23151,0
23152,0
23153,0
23155,1
23158,0
23159,0
23160,0
23162,1
23165,0
23167,0
23169,0
23170,1
23173,1
23175,1
23178,0
23180,1
23183,0
23184,1
23187,1
23189,1
23192,1
23194,1
23196,0
23197,0
23199,0
23201,1
23203,1
23206,0
23207,0
23209,0
23210,0
23212,0
23214,0
23216,0
23217,0
23218,0
23220,0
23222,0
23223,0
23224,1
23227,1
23230,1
23232,0
23233,1
23235,0
23236,0
23237,0
23239,0
23241,0
23243,0
23245,0
23246,0
23247,1
23249,1
23251,0
23252,0
23253,1
23256,0
23257,0
23258,1
23260,1
23263,0
23264,0
23265,0
23266,0
23268,1
23271,0
23272,0
23273,1
23276,0
23278,0
23280,1
23283,0
23285,1
23288,0
23289,0
23291,0
23292,0
23294,0
23295,0
23296,0
23297,0
23298,1
23301,0
23303,0
23305,0
23306,1
23309,1
23311,0
23313,0
23314,1
23316,0
23318,1
23320,1
23322,0
23324,0
23326,0
23327,0
23328,1
23330,1
23332,1
23335,0
23337,0
23339,0
23340,1
23343,0
23345,1
23348,0
23350,0
23351,1
23354,1
23356,1
23359,1
23362,0
23363,1
23365,0
23367,1
23370,0
23371,1
23373,1
23375,0
23376,0
23377,0
23378,0
23379,0
23380,0
23381,0
23382,1
23385,1
23387,1
23390,0
23391,0
23392,1
23394,0
23395,1
23398,0
23399,0
23401,1
23403,1
23405,0
23406,1
23408,0
23410,0
23412,0
23413,0
23414,0
23415,0
23416,0
23417,0
23419,0
23420,0
23421,0
23422,1
23424,0
23425,0
23426,1
23428,1
23430,1
23433,0
23435,1
23438,0
23440,1
23443,0
23445,1
23447,1
23450,1
23453,0
23454,0
23455,0
23456,0
23458,0
23459,1
23462,0
23464,0
23466,0
23467,0
23468,0
23469,0
23471,0
23473,0
23474,0
23476,0
23477,0
23478,0
23479,0
23481,0
23482,0
23483,0
23484,0
23486,1
23489,0
23490,0
23491,0
23492,0
23493,0
23494,0
23495,1
23497,0
23498,0
23499,0
23501,0
23502,0
23503,0
23504,0
23505,1
23508,0
23509,0
23510,0
23511,0
23512,0
23513,1
23516,0
23517,0
23519,1
23522,0
23524,0
23526,1
23529,0
23531,1
23534,0
23536,0
23538,0
23540,1
23543,0
23544,1
23546,1
23549,0
23550,1
23553,1
23556,0
23558,0
23560,0
23562,0
23564,1
23567,1
23570,1
23573,1
23576,1
23578,0
23579,0
23581,0
23582,0
23583,0
23584,1
23586,1
23588,0
23589,0
23591,0
23592,0
23594,0
23596,0
23597,0
23599,1
23602,1
23604,0
23605,0
23607,0
23608,1
23610,1
23612,0
23613,0
23614,0
23616,0
23617,0
23618,0
23619,1
23621,1
23624,0
23626,1
23629,0
23630,0
23631,0
23633,0
23634,0
23635,0
23636,0
23637,1
23640,1
23642,1
23644,0
23645,0
23646,0
23648,1
23651,0
23653,1
23655,0
23657,1
23660,0
23662,0
23663,1
23665,1
23667,0
23668,0
23670,0
23672,1
23675,1
23678,0
23680,0
23681,0
23682,1
23685,1
23687,0
23689,0
23690,0
23692,0
23693,1
23696,0
23697,0
23699,1
23701,0
23703,0
23705,0
23707,0
23708,0
23710,0
23711,0
23712,0
23713,0
23715,0
23716,0
23718,0
23720,1
23723,1
23725,1
23728,1
23731,0
23732,0
23733,0
23734,0
23735,1
23738,0
23739,0
23740,1
23743,0
23744,0
23745,0
23746,0
23747,0
23749,1
23752,1
23753,1
23755,0
23756,0
23757,0
23758,0
23759,1
23762,0
23763,0
23765,1
23767,1
23770,0
23771,0
23772,0
23773,1
23775,0
23776,0
23778,0
23779,0
23780,0
23781,0
23782,1
23784,0
23785,1
23788,1
23790,0
23792,1
23795,0
23796,0
23797,0
23798,0
23800,0
23801,0
23802,0
23804,0
23805,1
23808,0
23810,0
23812,0
23814,0
23815,0
23816,0
23817,0
23818,0
23819,0
23820,0
23821,0
23822,0
23823,0
23825,1
23828,0
23830,0
23832,0
23833,1
23835,0
23836,0
23838,1
23840,0
23842,1
23843,1
23846,1
23848,0
23849,0
23850,0
23852,1
23855,0
23856,0
23857,1
23859,0
23861,0
23862,0
23864,0
23866,0
23868,0
23869,0
23870,0
23872,0
23874,1
23876,0
23878,0
23879,0
23880,0
23881,0
23882,0
23883,0
23884,1
23886,1
23888,0
23889,0
23891,1
23893,0
23895,0
23897,1
23900,1
23903,1
23906,0
23907,0
23908,1
23910,0
23911,1
23914,1
23916,0
23917,0
23918,0
23920,0
23921,0
23923,1
23926,0
23928,0
23929,0
23930,0
23931,0
23932,1
23935,1
23938,0
23939,1
23942,0
23943,0
23944,0
23945,1
23947,1
23949,1
23951,0
23953,0
23954,1
23957,0
23958,0
23959,0
23960,0
23962,1
23965,1
23968,1
23971,1
23974,0
23976,0
23978,0
23980,1
23983,1
23986,0
23988,1
23991,0
23993,1
23996,1
23998,1
24002,1
24004,0
24005,1
24007,0
24009,0
24011,0
24012,0
24013,0
24014,0
24016,0
24018,0
24019,0
24020,0
24021,1
24024,0
24026,0
24027,0
24028,0
24029,0
24030,0
24032,0
24033,1
24035,1
24038,0
24040,1
24043,0
24044,0
24045,0
24047,1
24050,0
24052,0
24054,0
24056,0
24057,1
24059,1
24061,0
24062,1
24065,0
24066,0
24067,0
24068,0
24070,1
24072,1
24074,1
24077,0
24078,1
24081,0
24083,0
24085,1
24088,0
24089,1
24092,0
24093,0
24095,0
24097,1
24099,1
24102,0
24104,0
24105,1
24107,1
24110,0
24111,0
24112,0
24113,0
24114,0
24115,0
24116,0
24117,1
24119,0
24120,0
24121,0
24122,1
24124,1
24126,0
24127,1
24129,1
24132,1
24135,1
24137,0
24138,1
24141,0
24143,0
24145,1
24147,0
24149,0
24150,0
24151,0
24152,0
24153,1
24156,1
24158,1
24161,0
24162,0
24164,1
24167,1
24170,1
24173,0
24174,0
24175,0
24176,0
24177,0
24178,1
24181,0
24182,0
24183,0
24184,0
24185,1
24187,0
24188,0
24189,0
24190,0
24192,0
24193,0
24196,1
24199,0
24200,0
24201,0
24202,0
24204,0
24205,1
24207,0
24209,1
24211,0
24212,0
24213,0
24214,0
24215,1
24217,1
24219,1
24221,0
24223,1
24225,1
24228,0
24229,0
24230,0
24231,1
24233,0
24235,0
24236,0
24237,0
24239,0
24240,0
24241,0
24242,0
24243,0
24244,0
24245,1
24247,0
24248,0
24250,0
24252,1
24255,0
24256,0
24258,0
24260,1
24262,1
24264,0
24265,1
24268,1
24270,0
24272,0
24273,0
24275,0
24277,1
24280,0
24282,1
24285,0
24286,0
24287,1
24289,1
24292,0
24293,0
24295,0
24297,0
24298,0
24299,0
24300,0
24301,0
24302,0
24303,0
24304,0
24306,1
24308,1
24310,1
24313,1
24316,0
24318,0
24320,0
24321,0
24322,1
24324,1
24327,1
24330,0
24332,0
24333,0
24335,0
24337,0
24339,0
24340,0
24342,0
24343,0
24344,0
24345,0
24347,0
24349,0
24350,0
24351,0
24352,0
24353,1
24356,0
24358,0
24360,1
24363,1
24365,0
24366,1
24368,1
24370,1
24372,0
24373,0
24374,0
24376,0
24377,0
24378,0
24380,0
24381,1
24384,0
24385,0
24387,0
24388,0
24389,0
24390,1
24393,1
24395,0
24396,0
24397,0
24398,0
24399,0
24400,1
24402,1
24404,0
24406,0
24408,1
24410,0
24412,0
24413,0
24414,0
24415,1
24416,1
24419,0
24421,0
24422,1
24425,0
24427,1
24429,0
24430,1
24433,0
24435,1
24438,1
24441,0
24443,0
24445,0
24447,0
24449,0
24451,0
24452,0
24453,1
24455,0
24456,0
24457,0
24459,0
24460,0
24462,1
24465,1
24468,0
24470,1
24472,1
24474,1
24476,0
24478,0
24479,0
24480,0
24481,0
24482,0
24483,0
24485,0
24487,0
24488,0
24489,0
24490,0
24491,0
24492,0
24493,0
24494,1
24497,0
24499,1
24501,1
24503,0
24505,1
24507,0
24508,0
24510,1
24512,0
24513,1
24515,0
24517,0
24518,0
24519,0
24522,0
24524,0
24525,1
24527,0
24528,1
24530,1
24532,1
24534,1
24536,1
24538,1
24541,1
24544,1
24547,0
24549,0
24551,0
24553,0
24555,1
24557,1
24560,1
24563,1
24566,0
24568,0
24569,1
24571,0
24572,0
24573,1
24576,0
24578,0
24580,0
24581,0
24582,0
24584,0
24585,0
24587,0
24589,1
24592,1
24595,0
24596,0
24597,1
24600,0
24602,0
24604,1
24607,0
24609,0
24610,1
24613,0
24615,0
24616,0
24617,0
24619,0
24620,0
24621,1
24623,0
24624,0
24625,0
24627,0
24628,0
24630,1
24633,0
24634,0
24636,0
24638,0
24640,0
24641,0
24642,0
24643,0
24644,0
24645,1
24646,1
24648,0
24649,0
24650,1
24652,1
24655,0
24656,0
24657,0
24658,0
24659,0
24661,1
24664,1
24667,0
24669,1
24672,1
24674,0
24675,0
24676,1
24679,0
24681,0
24682,0
24683,1
24686,0
24687,1
24690,0
24692,1
24695,1
24698,1
24701,0
24702,1
24704,1
24707,1
24710,1
24713,0
24715,0
24717,0
24718,1
24721,0
24723,1
24726,0
24727,0
24729,0
24731,0
24732,0
24733,0
24734,0
24736,0
24737,0
24738,0
24739,0
24740,0
24741,0
24742,0
24743,0
24744,0
24745,0
24746,0
24748,0
24749,0
24750,0
24751,1
24753,0
24755,0
24756,0
24757,0
24759,0
24761,0
24762,1
24765,0
24766,1
24769,1
24772,1
24774,1
24777,0
24778,0
24779,0
24780,0
24782,0
24783,1
24786,1
24788,0
24789,0
24790,1
24793,0
24794,1
24797,0
24798,0
24799,0
24800,0
24802,1
24804,1
24807,1
24810,1
24812,0
24814,0
24815,0
24817,0
24818,0
24819,0
24821,0
24822,0
24823,1
24826,0
24827,0
24828,1
24831,1
24834,0
24835,0
24836,1
24838,1
24840,0
24841,0
24842,0
24843,0
24844,1
24847,0
24849,0
24850,1
24853,0
24855,0
24856,1
24859,1
24861,1
24863,0
24864,1
24866,0
24868,1
24871,1
24874,1
24877,0
24879,1
24882,1
24884,0
24885,0
24886,0
24887,1
24890,0
24892,0
24893,0
24894,0
24896,1
24899,0
24901,0
24903,0
24905,1
24908,0
24909,0
24910,1
24912,0
24913,0
24915,0
24916,0
24917,0
24919,1
24921,1
24924,1
24926,0
24928,0
24929,0
24930,1
24932,1
24934,1
24936,0
24937,1
24940,1
24943,0
24944,0
24945,0
24947,0
24948,0
24950,1
24953,0
24955,0
24957,0
24958,0
24960,0
24962,0
24963,1
24966,1
24969,1
24971,0
24973,1
24975,1
24978,1
24981,0
24983,0
24984,1
24986,0
24987,0
24988,0
24989,1
24992,1
24994,1
24997,0
24999,0
25000,0
25001,0
25003,0
25005,0
25007,0
25008,0
25009,0
25011,1
25014,0
25016,0
25018,0
25020,0
25022,1
25024,0
25026,0
25027,0
25029,0
25030,0
25032,1
25034,1
25037,0
25039,0
25041,1
25043,1
25045,1
25047,1
25049,1
25052,0
25053,0
25054,0
25056,1
25059,1
25062,0
25064,0
25066,0
25067,1
25070,0
25071,1
25074,1
25077,0
25079,1
25081,0
25083,0
25084,1
25087,0
25088,0
25089,0
25090,1
25092,1
25095,1
25097,0
25098,1
25101,1
25104,0
25106,1
25108,1
25111,0
25112,0
25113,1
25116,0
25118,0
25119,0
25121,1
25124,0
25126,0
25128,0
25129,0
25130,0
25131,0
25132,0
25133,0
25134,0
25135,0
25136,1
25138,0
25140,0
25142,0
25143,1
25146,0
25147,0
25148,1
25151,0
25152,0
25154,0
25156,0
25157,1
25159,0
25161,0
25162,1
25165,0
25167,1
25169,1
25172,0
25173,0
25175,0
25177,0
25179,0
25181,1
25183,0
25184,0
25185,1
25188,0
25189,1
25191,0
25192,1
25195,0
25196,0
25198,1
25201,0
25202,1
25205,1
25207,1
25210,0
25212,1
25214,1
25217,0
25218,0
25220,1
25223,1
25226,0
25228,0
25230,1
25232,0
25233,0
25235,0
25236,1
25238,0
25239,0
25240,0
25241,1
25244,1
25247,1
25249,1
25252,0
25253,0
25254,1
25257,1
25260,1
25262,1
25264,1
25266,1
25268,1
25270,1
25272,0
25275,0
25277,0
25279,0
25280,0
25282,1
25285,0
25287,0
25289,1
25292,1
25294,0
25295,1
25298,0
25299,0
25300,1
25302,1
25304,0
25305,0
25306,1
25309,1
25311,1
25313,0
25314,1
25317,1
25320,0
25322,0
25323,0
25324,0
25325,1
25327,1
25330,0
25331,0
25333,0
25335,0
25337,0
25338,0
25339,0
25341,0
25343,1
25346,0
25347,0
25348,0
25349,0
25351,0
25353,1
25356,1
25359,0
25361,1
25364,0
25365,0
25367,0
25368,1
25371,1
25374,0
25375,0
25376,0
25377,1
25379,0
25380,0
25381,0
25383,0
25384,0
25386,1
25389,0
25391,1
25393,1
25395,1
25398,0
25399,0
25401,0
25402,0
25404,1
25407,0
25408,0
25410,1
25412,1
25415,1
25418,0
25419,0
25420,1
25422,0
25423,0
25424,0
25425,0
25426,0
25428,1
25431,0
25432,1
25435,0
25436,1
25439,1
25441,0
25442,0
25443,0
25445,0
25447,1
25450,0
25451,0
25452,0
25453,0
25455,1
25457,1
25459,0
25460,0
25461,1
25463,0
25464,1
25466,0
25467,0
25469,0
25471,0
25473,1
25476,0
25478,0
25480,0
25481,1
25484,0
25485,0
25486,1
25489,0
25490,0
25491,0
25492,1
25495,0
25496,0
25497,0
25499,1
25501,1
25504,1
25507,1
25509,1
25511,0
25512,1
25515,0
25517,0
25518,1
25520,0
25522,0
25523,0
25525,0
25526,1
25529,1
25532,0
25533,0
25534,1
25537,0
25539,0
25540,1
25542,0
25543,1
25544,1
25547,1
25550,0
25551,0
25553,1
25555,1
25558,1
25561,1
25564,0
25565,0
25567,1
25570,0
25571,0
25572,0
25573,1
25575,1
25577,0
25579,0
25581,0
25583,1
25585,0
25587,1
25589,0
25591,0
25593,0
25595,0
25597,1
25600,0
25601,1
25604,1
25607,1
25610,0
25612,1
25615,1
25618,1
25621,1
25624,1
25627,0
25628,0
25629,0
25631,0
25633,1
25636,0
25638,0
25640,0
25641,0
25643,0
25645,0
25647,0
25649,1
25652,1
25655,0
25657,0
25658,0
25660,0
25661,0
25662,0
25664,1
25667,1
25669,0
25670,0
25671,0
25672,0
25673,0
25674,1
25677,0
25679,0
25680,0
25681,0
25682,0
25684,0
25685,0
25686,0
25687,0
25689,1
25692,0
25694,0
25695,0
25697,0
25698,1
25699,1
25702,0
25703,0
25704,0
25705,0
25707,0
25708,1
25710,0
25711,0
25712,0
25714,1
25717,0
25719,1
25722,1
25725,1
25727,0
25728,0
25729,0
25730,0
25731,0
25732,0
25733,0
25735,1
25738,0
25739,0
25741,0
25743,0
25745,1
25747,0
25748,1
25750,0
25752,0
25754,0
25755,0
25756,0
25758,0
25760,1
25763,1
25766,0
25768,1
25771,0
25772,1
25774,0
25775,1
25778,1
25781,0
25782,1
25785,0
25787,0
25788,0
25790,0
25791,0
25792,1
25794,1
25796,0
25798,1
25800,0
25801,0
25802,0
25803,0
25804,0
25805,0
25806,0
25807,0
25808,1
25810,1
25812,0
25814,1
25817,0
25818,1
25820,0
25821,0
25823,1
25826,1
25828,0
25829,0
25830,0
25831,1
25834,0
25835,0
25837,1
25840,0
25841,0
25842,0
25844,0
25846,0
25847,0
25849,1
25851,0
25852,1
25854,0
25855,0
25856,1
25858,0
25860,1
25863,0
25864,1
25867,1
25870,1
25873,0
25875,0
25877,1
25880,0
25882,0
25883,0
25884,0
25886,0
25887,0
25888,0
25889,1
25891,0
25892,0
25893,0
25895,0
25896,0
25898,0
25899,1
25902,0
25903,1
25905,1
25907,1
25909,0
25910,1
25913,1
25916,1
25917,1
25920,1
25922,1
25925,1
25928,1
25930,0
25931,1
25933,1
25936,1
25939,0
25940,0
25941,1
25944,0
25945,0
25946,0
25947,0
25948,0
25949,0
25950,0
25952,1
25954,0
25956,0
25957,1
25960,1
25962,1
25965,0
25966,0
25968,0
25969,1
25972,1
25975,0
25977,0
25978,0
25979,0
25980,0
25981,0
25983,1
25985,1
25987,1
25990,0
25991,0
25992,0
25993,0
25994,0
25995,0
25997,0
25998,0
25999,0
26000,0
26002,0
26003,0
26004,1
26006,0
26007,1
26009,0
26010,0
26012,0
26013,0
26015,0
26017,0
26019,0
26021,0
26022,0
26024,0
26026,0
26028,0
26029,0
26030,0
26031,0
26034,0
26036,1
26039,0
26040,0
26042,0
26044,0
26045,0
26046,0
26048,0
26050,1
26051,1
26053,1
26056,0
26057,1
26059,1
26061,1
26063,0
26065,1
26067,1
26070,0
26071,0
26073,0
26074,0
26075,0
26076,0
26078,1
26081,0
26082,0
26084,0
26085,1
26087,0
26088,0
26089,0
26090,0
26092,1
26095,1
26098,1
26101,0
26102,0
26103,0
26104,0
26106,0
26108,0
26109,0
26110,1
26113,0
26114,0
26115,1
26118,0
26119,0
26120,1
26122,0
26123,0
26124,0
26125,0
26126,1
26129,1
26131,1
26135,0
26136,1
26139,0
26140,0
26141,0
26143,1
26146,0
26148,0
26149,0
26150,0
26152,0
26154,1
26156,0
26158,0
26160,0
26162,0
26163,0
26164,0
26165,0
26167,0
26168,0
26169,0
26170,0
26171,0
26172,0
26173,0
26175,0
26177,1
26180,1
26183,0
26184,1
26186,0
26187,0
26188,0
26189,0
26190,0
26191,1
26194,0
26196,0
26198,0
26200,0
26201,0
26203,0
26205,1
26208,1
26211,0
26213,0
26215,0
26216,0
26218,0
26219,0
26220,1
26222,1
26225,1
26228,1
26231,0
26233,0
26234,0
26235,1
26237,0
26239,0
26240,0
26241,0
26242,1
26245,0
26247,1
26250,1
26253,1
26256,0
26258,1
26260,1
26263,0
26264,0
26265,0
26266,1
26268,0
26269,0
26270,0
26271,1
26274,1
26277,0
26278,0
26279,0
26280,1
26282,1
26284,0
26285,0
26287,0
26288,0
26289,0
26290,1
26293,1
26296,1
26298,0
26299,0
26300,0
26301,1
26304,1
26307,1
26310,1
26312,0
26314,0
26316,1
26318,0
26319,1
26322,0
26323,0
26324,0
26326,0
26327,1
26329,1
26332,0
26333,0
26334,1
26337,1
26339,0
26340,0
26341,1
26343,0
26344,1
26346,1
26347,1
26349,0
26350,1
26352,0
26353,1
26355,0
26356,0
26357,0
26358,1
26360,0
26361,0
26362,1
26365,1
26368,1
26370,0
26371,0
26372,0
26373,1
26375,1
26377,1
26380,1
26382,1
26384,0
26385,0
26386,1
26389,0
26390,0
26392,1
26395,0
26396,0
26397,0
26399,0
26401,0
26403,0
26405,1
26408,0
26410,1
26412,1
26414,1
26415,1
26418,0
26419,0
26421,0
26422,0
26423,0
26425,1
26428,0
26429,0
26431,1
26433,1
26436,0
26437,0
26438,0
26439,0
26440,0
26442,0
26443,1
26446,1
26448,1
26450,1
26453,0
26454,0
26455,0
26456,1
26459,1
26462,0
26463,0
26464,0
26465,0
26466,0
26467,0
26468,1
26471,0
26473,1
26476,1
26479,1
26481,1
26484,0
26485,0
26486,0
26488,1
26491,0
26492,0
26493,0
26494,0
26496,0
26498,1
26501,1
26504,0
26506,0
26507,0
26508,1
26510,1
26512,1
26515,0
26516,1
26518,1
26521,0
26523,0
26525,0
26526,0
26527,1
26530,1
26533,1
26536,0
26537,0
26539,1
26541,0
26543,1
26546,0
26548,0
26549,0
26551,1
26553,0
26554,0
26555,0
26556,1
26559,0
26561,1
26564,1
26567,0
26568,0
26569,0
26570,0
26571,0
26572,1
26574,1
26576,1
26578,0
26579,1
26582,0
26583,0
26584,0
26586,1
26589,1
26592,0
26594,0
26596,1
26599,0
26600,1
26602,1
26604,1
26607,0
26609,0
26610,1
26612,0
26614,1
26617,0
26619,0
26620,0
26621,0
26622,0
26623,0
26624,1
26627,0
26628,0
26630,1
26632,0
26633,0
26634,0
26636,1
26639,1
26642,0
26643,0
26644,0
26646,0
26648,0
26649,0
26651,0
26652,0
26654,1
26657,1
26659,0
26661,0
26663,0
26664,0
26666,0
26667,0
26668,0
26670,1
26673,0
26675,0
26677,0
26678,1
26680,1
26683,1
26686,1
26689,1
26692,0
26693,0
26695,0
26696,0
26697,0
26698,0
26699,1
26701,0
26702,1
26704,0
26706,0
26707,0
26708,1
26710,0
26712,0
26714,0
26715,0
26716,1
26719,0
26720,0
26722,0
26724,0
26725,1
26727,0
26728,0
26729,0
26730,0
26732,1
26735,0
26736,1
26738,0
26740,0
26741,1
26743,1
26746,0
26748,1
26751,1
26754,1
26756,1
26758,1
26760,1
26763,0
26765,0
26767,1
26769,0
26770,0
26771,0
26772,0
26773,1
26776,0
26777,0
26778,0
26779,0
26780,0
26781,0
26783,0
26785,1
26787,0
26789,0
26790,0
26791,0
26792,0
26793,0
26795,0
26797,1
26800,0
26801,0
26803,1
26806,0
26807,0
26809,0
26811,0
26812,0
26814,0
26816,0
26817,1
26820,0
26821,0
26822,0
26823,0
26824,0
26825,1
26827,0
26829,0
26831,0
26832,0
26834,0
26835,0
26836,1
26838,0
26839,1
26841,1
26843,1
26846,1
26849,1
26852,0
26854,1
26857,0
26859,1
26862,1
26865,1
26867,1
26869,0
26871,1
26874,1
26876,1
26879,0
26881,1
26884,1
26886,0
26887,0
26888,0
26889,0
26890,0
26891,0
26892,0
26894,1
26896,1
26898,0
26899,1
26902,1
26905,0
26906,0
26908,0
26909,1
26911,0
26913,1
26916,1
26918,1
26922,0
26923,0
26924,0
26925,1
26927,0
26928,0
26930,1
26933,1
26935,0
26936,1
26938,0
26940,0
26941,0
26942,1
26944,0
26945,0
26946,1
26949,1
26952,1
26955,0
26956,0
26957,0
26958,0
26960,1
26963,1
26966,0
26968,0
26969,0
26971,1
26974,1
26977,0
26978,0
26979,0
26980,0
26981,0
26982,0
26983,0
26984,0
26985,1
26987,0
26988,1
26991,1
26993,1
26995,1
26997,0
26998,0
26999,0
27000,1
27002,1
27005,1
27008,0
27009,1
27012,1
27014,0
27015,0
27016,0
27017,0
27019,0
27020,0
27021,0
27022,0
27023,0
27024,1
27027,0
27029,0
27031,1
27034,0
27035,0
27036,0
27037,0
27038,0
27039,0
27041,0
27042,0
27043,1
27046,1
27049,1
27052,0
27053,0
27054,0
27055,0
27056,0
27057,0
27059,1
27061,0
27063,1
27065,1
27068,1
27070,0
27072,1
27075,1
27077,0
27078,0
27079,1
27081,1
27084,0
27085,0
27086,0
27087,0
27088,0
27090,0
27092,0
27093,0
27094,1
27096,0
27098,0
27099,1
27102,0
27103,0
27104,0
27105,0
27106,0
27108,0
27109,0
27110,0
27111,1
27114,1
27116,0
27118,0
27120,1
27122,1
27125,1
27128,0
27129,1
27131,1
27133,1
27135,1
27137,1
27139,0
27140,0
27141,0
27142,1
27145,1
27148,1
27151,0
27152,0
27153,1
27155,0
27157,1
27159,0
27160,0
27161,0
27163,0
27164,0
27166,0
27167,0
27169,0
27170,0
27171,0
27172,1
27175,0
27177,0
27179,1
27182,0
27184,0
27185,0
27186,0
27188,0
27190,0
27192,1
27194,0
27195,0
27196,0
27197,0
27199,1
27201,1
27203,0
27204,1
27206,1
27209,1
27212,1
27214,0
27216,1
27219,1
27222,0
27223,1
27226,1
27228,1
27230,1
27232,1
27235,1
27237,0
27239,1
27242,1
27245,0
27247,0
27248,0
27249,0
27250,1
27252,0
27253,0
27255,0
27256,0
27258,0
27260,0
27261,1
27263,0
27264,1
27267,0
27269,0
27271,0
27273,1
27276,1
27279,1
27282,1
27285,0
27286,0
27288,0
27289,0
27290,1
27293,0
27295,1
27298,1
27301,1
27303,1
27305,0
27306,0
27308,0
27309,0
27310,0
27311,1
27313,0
27315,0
27316,0
27317,0
27318,0
27319,0
27320,0
27321,0
27323,0
27324,1
27327,0
27328,0
27330,0
27332,1
27334,1
27337,0
27338,1
27340,1
27343,1
27346,0
27347,0
27348,1
27350,0
27352,0
27353,0
27354,0
27355,1
27358,1
27361,1
27364,0
27365,0
27366,1
27369,0
27371,0
27373,0
27374,0
27375,0
27376,0
27377,0
27378,0
27380,1
27383,1
27386,0
27387,0
27388,0
27390,0
27391,0
27392,0
27393,0
27395,1
27397,0
27399,0
27400,0
27402,0
27404,1
27406,1
27409,1
27412,0
27413,0
27414,1
27416,0
27417,0
27418,1
27421,1
27423,0
27424,1
27427,0
27428,0
27429,0
27431,1
27433,1
27436,1
27439,1
27442,1
27445,1
27447,1
27450,1
27453,0
27454,0
27455,0
27457,1
27460,0
27462,0
27463,0
27465,0
27466,1
27468,0
27470,0
27471,0
27473,0
27474,0
27476,1
27479,1
27482,0
27483,1
27486,1
27488,0
27490,0
27491,0
27492,0
27493,0
27494,0
27495,0
27497,0
27498,1
27501,1
27504,0
27505,0
27506,1
27509,1
27512,0
27513,1
27516,0
27517,1
27520,1
27523,0
27525,0
27527,0
27528,0
27530,0
27531,0
27532,1
27535,1
27538,0
27540,0
27542,1
27545,0
27547,0
27549,0
27550,1
27553,0
27554,0
27556,1
27559,0
27561,1
27563,0
27564,1
27567,0
27568,0
27569,0
27570,0
27571,0
27572,0
27574,1
27577,1
27580,0
27581,0
27582,0
27584,1
27587,1
27590,1
27593,1
27596,0
27597,0
27598,0
27600,1
27602,1
27605,0
27606,1
27609,0
27611,1
27613,1
27616,0
27617,0
27618,0
27619,1
27621,1
27624,1
27626,0
27627,0
27629,0
27631,0
27632,1
27634,0
27635,1
27637,0
27639,0
27640,0
27641,1
27644,0
27645,1
27648,0
27649,0
27650,0
27651,0
27653,1
27655,0
27656,0
27657,0
27659,1
27662,1
27665,0
27666,0
27668,0
27669,0
27670,1
27673,1
27676,0
27678,0
27679,1
27681,1
27683,0
27684,0
27685,1
27688,0
27689,0
27690,1
27692,0
27693,0
27694,0
27695,1
27697,1
27699,1
27701,0
27702,0
27703,0
27704,1
27706,1
27709,1
27712,0
27713,1
27716,0
27718,0
27720,0
27721,0
27722,0
27723,1
27725,1
27727,0
27728,0
27729,0
27731,0
27732,1
27734,0
27736,1
27739,0
27741,1
27744,1
27747,1
27749,1
27752,0
27753,1
27755,0
27756,1
27759,1
27762,0
27763,1
27766,0
27768,0
27769,0
27770,1
27772,1
27774,1
27777,1
27779,0
27781,1
27783,1
27785,0
27787,0
27789,0
27790,0
27791,0
27792,1
27795,1
27798,0
27800,1
27803,1
27806,1
27809,0
27810,0
27811,0
27813,1
27816,1
27819,0
27820,0
27821,0
27822,0
27823,1
27826,1
27828,1
27830,0
27831,0
27832,0
27833,0
27834,0
27835,1
27838,0
27839,0
27840,0
27842,0
27844,1
27847,0
27848,1
27851,1
27854,0
27855,1
27857,0
27859,0
27860,0
27861,0
27862,1
27864,0
27865,0
27866,0
27868,0
27869,0
27871,1
27874,1
27876,1
27880,0
27882,1
27885,1
27888,0
27889,0
27890,0
27891,0
27893,0
27894,0
27896,0
27897,0
27898,1
27901,1
27903,1
27906,0
27907,0
27908,0
27909,1
27912,1
27915,1
27918,0
27920,0
27922,0
27924,1
27927,0
27929,0
27930,0
27931,1
27933,0
27934,1
27936,0
27937,0
27938,0
27940,0
27942,0
27943,0
27944,0
27946,0
27947,0
27949,0
27950,0
27952,0
27954,1
27956,0
27958,1
27961,0
27962,0
27964,0
27965,0
27966,0
27967,0
27969,0
27970,0
27971,1
27974,0
27975,1
27977,0
27978,0
27979,1
27981,0
27982,0
27983,0
27985,1
27988,1
27991,1
27993,0
27995,0
27996,0
27997,0
27998,0
27999,1
28001,0
28003,0
28004,0
28006,0
28008,0
28009,0
28010,0
28011,0
28013,0
28014,1
28016,1
28017,1
28020,1
28022,1
28025,1
28028,0
28029,0
28031,1
28034,0
28035,1
28037,0
28038,0
28039,0
28040,1
28043,1
28046,1
28049,0
28051,1
28054,1
28057,0
28058,1
28061,0
28063,0
28064,0
28066,0
28068,1
28071,1
28073,1
28075,0
28077,0
28078,0
28079,0
28081,0
28082,1
28084,0
28085,0
28086,0
28088,0
28089,0
28090,0
